t,q1,q2,q3,p1,p2,p3,K,V
8.6083984375,-0.5696980892096496,-0.26558104038702074,0.005110148070793349,0.36179234009605415,-0.7041901363598262,-0.4320869902786415,0.2205343135740496,-0.11477020092449547
8.61328125,-0.5679340468480041,-0.26730084426982725,0.004406888686582107,0.3607595408305615,-0.7046739142298012,-0.4320783504777914,0.22033033799106094,-0.11456622534151159
8.6181640625,-0.5661750455161659,-0.2690218344488382,0.0037036423402101093,0.35972754186025024,-0.7051619498806331,-0.43207097042053594,0.2201295166562971,-0.11436540400675248
8.623046875,-0.5644210811957922,-0.27074402131646264,0.0030004069762802916,0.35869638844955615,-0.7056542411516412,-0.4320648562676799,0.2199318665608039,-0.11416775391126396
8.6279296875,-0.5626721496483783,-0.27246741525939155,0.0022971805294851122,0.35766612551224863,-0.7061507855192233,-0.43206001403635963,0.21973740426334237,-0.11397329161380715
8.6328125,-0.560928246416971,-0.27419202665771153,0.0015939609248406474,0.3566367976110561,-0.7066515800966091,-0.43205644959972633,0.21954614589184676,-0.11378203324231616
8.6376953125,-0.5591893668278838,-0.27591786588401784,0.0008907460779211917,0.35560844895730964,-0.7071566216336447,-0.43205416868663943,0.21935810714490636,-0.11359399449538041
8.642578125,-0.5574555059924121,-0.277644943302527,0.0001875338950943498,0.354581123410604,-0.7076659065166067,-0.4320531768813715,0.21917330329326995,-0.11340919064374855
8.6474609375,-0.5557266588085535,-0.27937326926818895,-0.0005156777262434009,0.3535548644784765,-0.7081794307680475,-0.43205347962332497,0.21899174918137299,-0.11322763653185618
8.65234375,-0.5540028199627264,-0.2811028541257991,-0.0012188908974306953,0.3525297153161043,-0.708697190046671,-0.4320550822067596,0.2188134592288869,-0.11304934657937463
8.6572265625,-0.552283983931491,-0.2828337082091096,-0.0019221077383048337,0.35150571872601954,-0.7092191796472392,-0.4320579897805322,0.2186384474322893,-0.1128743347827815
8.662109375,-0.5505701449832727,-0.28456584183994094,-0.002625330376964918,0.3504829171578429,-0.7097453945005099,-0.4320622073478476,0.21846672736645587,-0.11270261471695259
8.6669921875,-0.5488612971800851,-0.286299265327293,-0.003328560949534593,0.3494613527080361,-0.7102758291732056,-0.43206773976602125,0.21829831218627277,-0.11253419953677389
8.671875,-0.5471574343792555,-0.28803398896645666,-0.004031801599924412,0.34844106711967227,-0.7108104778680139,-0.43207459174625445,0.2181332146282686,-0.11236910197877412
8.6767578125,-0.5454585502351509,-0.2897700230381247,-0.004735054479593846,0.3474221017822263,-0.711349334423619,-0.4320827678534207,0.21797144701226678,-0.1122073343627766
8.681640625,-0.5437646382009049,-0.2915073778075035,-0.005438321747312955,0.34640449773138343,-0.7118923923147653,-0.43209227250586496,0.21781302124305638,-0.11204890859357053
8.6865234375,-0.5420756915301455,-0.29324606352342436,-0.006141605568923739,0.3453882956488675,-0.7124396446523514,-0.4321031099752143,0.2176579488120823,-0.11189383616260075
8.69140625,-0.540391703278724,-0.2949860904174554,-0.006844908117101199,0.34437353586228847,-0.712991084183558,-0.4321152843862015,0.21750624079915346,-0.11174212814967616
8.6962890625,-0.5387126663064445,-0.296727468703014,-0.007548231571114111,0.34336025834500983,-0.7135467032920053,-0.4321287997165007,0.2173579078741688,-0.11159379522469572
8.701171875,-0.5370385732787937,-0.29847020857447903,-0.00825157811658555,0.3423485027160355,-0.7141064939979433,-0.4321436597965755,0.21721296029886078,-0.11144884764939184
8.7060546875,-0.5353694166686712,-0.3002143202063045,-0.008954949945253173,0.3413383082399173,-0.7146704479584745,-0.43215986830953945,0.21707140792855578,-0.11130729527909103
8.7109375,-0.533705188758121,-0.30195981375213266,-0.009658349254729292,0.34032971382668215,-0.7152385564678065,-0.4321774287910297,0.2169332602139512,-0.11116914756449059
8.7158203125,-0.5320458816400622,-0.3037066993439088,-0.010361778248260733,0.3393227580317799,-0.7158108104575396,-0.43219634462909245,0.21679852620290838,-0.11103441355345185
8.720703125,-0.5303914872200207,-0.30545498709099644,-0.011065239134488552,0.33831747905605214,-0.7163872004969828,-0.43221661906408204,0.2166672145422615,-0.11090310189280905
8.7255859375,-0.5287419972178605,-0.3072046870792928,-0.011768734127207556,0.33731391474572125,-0.7169677167935041,-0.43223825518857206,0.2165393334796413,-0.11077522083019288
8.73046875,-0.5270974031695155,-0.308955809370346,-0.012472265445125726,0.33631210259240124,-0.7175523491929116,-0.43226125594727977,0.21641489086531404,-0.11065077821586967
8.7353515625,-0.5254576964287205,-0.3107083640004726,-0.013175835311623509,0.33531207973312926,-0.7181410871798661,-0.4322856241370032,0.21629389415403463,-0.1105297815045942
8.740234375,-0.523822868168743,-0.31246236097987673,-0.013879445954513018,0.3343138829504189,-0.7187339198783264,-0.4323113624065716,0.21617635040691366,-0.1104122377574771
8.7451171875,-0.5221929093841138,-0.31421781029176976,-0.014583099605797166,0.33331754867233504,-0.7193308360520243,-0.4323384732568081,0.21606226629329792,-0.11029815364386528
8.75,-0.520567810892357,-0.31597472189149145,-0.01528679850142876,0.3323231129725908,-0.7199318241049734,-0.43236695904050604,0.21595164809266437,-0.11018753544323566
